ID,Fecha,Metodo_Pago,ID_Cliente,Total
VTA-0000498,2026-05-13,EFECTIVO,1,2.5
VTA-0000499,2026-05-13,EFECTIVO,1,5.0
VTA-0000500,2026-05-13,YAPE,1,3.6
VTA-0000501,2026-05-13,EFECTIVO,1,2.4
VTA-0000502,2026-05-13,YAPE,1,12.5
VTA-0000503,2026-05-14,EFECTIVO,1,5.0
VTA-0000504,2026-05-14,YAPE,1,4.0
VTA-0000505,2026-05-14,YAPE,1,3.0
VTA-0000506,2026-05-14,EFECTIVO,1,2.8
VTA-0000507,2026-05-15,YAPE,1,9.0
VTA-0000508,2026-05-15,EFECTIVO,1,5.2
VTA-0000509,2026-05-15,EFECTIVO,1,1.8
VTA-0000510,2026-05-15,YAPE,1,1.6
VTA-0000511,2026-05-15,EFECTIVO,1,1.6
VTA-0000512,2026-05-15,EFECTIVO,1,9.0
VTA-0000513,2026-05-15,YAPE,1,1.5
VTA-0000514,2026-05-15,YAPE,1,0.5
VTA-0000515,2026-05-18,EFECTIVO,1,1.0
VTA-0000516,2026-05-18,EFECTIVO,1,3.0
VTA-0000517,2026-05-18,YAPE,1,12.5
VTA-0000518,2026-05-18,YAPE,1,0.1
VTA-0000519,2026-05-18,YAPE,1,6.0
VTA-0000520,2026-05-18,EFECTIVO,1,9.0
VTA-0000521,2026-05-18,EFECTIVO,1,2.0
VTA-0000522,2026-05-18,YAPE,1,2.0
VTA-0000523,2026-05-18,YAPE,1,6.0
VTA-0000524,2026-05-18,EFECTIVO,1,3.0
VTA-0000525,2026-05-18,YAPE,1,4.0
VTA-0000526,2026-05-18,YAPE,1,1.0
VTA-0000527,2026-05-18,EFECTIVO,1,0.1
VTA-0000528,2026-05-18,EFECTIVO,1,1.0
VTA-0000529,2026-05-18,EFECTIVO,1,0.1
VTA-0000530,2026-05-19,EFECTIVO,1,3.0
VTA-0000531,2026-05-19,EFECTIVO,1,1.0
VTA-0000532,2026-05-19,YAPE,1,0.1
VTA-0000533,2026-05-19,EFECTIVO,1,1.0
VTA-0000534,2026-05-19,EFECTIVO,1,1.0
VTA-0000535,2026-05-19,EFECTIVO,1,1.0
VTA-0000536,2026-05-19,YAPE,1,2.5
VTA-0000537,2026-05-19,YAPE,1,3.0
VTA-0000538,2026-05-19,EFECTIVO,1,1.5
VTA-0000539,2026-05-19,EFECTIVO,1,5.0
VTA-0000540,2026-05-22,EFECTIVO,1,8.0
VTA-0000541,2026-05-22,EFECTIVO,1,7.0
VTA-0000542,2026-05-22,YAPE,1,1.0
VTA-0000543,2026-05-22,EFECTIVO,1,2.0
VTA-0000544,2026-05-22,EFECTIVO,1,0.7
VTA-0000545,2026-05-22,YAPE,1,25.0
VTA-0000546,2026-05-22,YAPE,1,5.0
VTA-0000547,2026-05-20,YAPE,1,1.0
VTA-0000548,2026-05-20,EFECTIVO,1,5.0
VTA-0000549,2026-05-20,EFECTIVO,1,1.0
VTA-0000550,2026-05-20,EFECTIVO,1,1.0
VTA-0000551,2026-05-20,EFECTIVO,1,2.5
VTA-0000552,2026-05-20,EFECTIVO,1,1.0
VTA-0000553,2026-05-20,EFECTIVO,1,1.0
VTA-0000554,2026-05-20,YAPE,1,2.0
VTA-0000555,2026-05-20,YAPE,1,7.0
VTA-0000556,2026-05-20,EFECTIVO,1,1.0
VTA-0000557,2026-05-21,EFECTIVO,1,2.0
VTA-0000558,2026-05-21,EFECTIVO,1,8.0
VTA-0000559,2026-05-21,EFECTIVO,1,1.0
VTA-0000560,2026-05-21,EFECTIVO,1,1.5
VTA-0000561,2026-05-25,EFECTIVO,1,1.0
VTA-0000562,2026-05-25,EFECTIVO,1,0.5
VTA-0000563,2026-05-25,EFECTIVO,1,1.0
VTA-0000564,2026-05-25,EFECTIVO,1,1.0
VTA-0000565,2026-05-25,YAPE,1,3.0
VTA-0000566,2026-05-25,YAPE,1,6.0
VTA-0000567,2026-05-25,YAPE,1,3.0
VTA-0000568,2026-05-25,EFECTIVO,1,3.0
VTA-0000569,2026-05-25,EFECTIVO,1,6.5
VTA-0000570,2026-05-26,EFECTIVO,1,7.0
VTA-0000571,2026-05-26,EFECTIVO,1,2.5
VTA-0000572,2026-05-26,EFECTIVO,1,9.0
VTA-0000573,2026-05-26,EFECTIVO,1,7.5
VTA-0000574,2026-05-26,YAPE,1,1.0
VTA-0000575,2026-05-26,EFECTIVO,1,4.6
VTA-0000576,2026-05-26,EFECTIVO,1,1.0
VTA-0000577,2026-05-26,EFECTIVO,1,3.1
VTA-0000578,2026-05-26,EFECTIVO,1,0.5
VTA-0000579,2026-05-26,EFECTIVO,1,0.5
VTA-0000580,2026-05-26,YAPE,1,5.0
VTA-0000581,2026-05-27,EFECTIVO,1,1.0
VTA-0000582,2026-05-27,YAPE,1,1.0
VTA-0000583,2026-05-27,YAPE,1,5.0
VTA-0000584,2026-05-27,EFECTIVO,1,2.0
VTA-0000585,2026-05-27,EFECTIVO,1,9.0
VTA-0000586,2026-05-27,EFECTIVO,1,1.0
VTA-0000587,2026-05-28,YAPE,1,3.0
VTA-0000588,2026-05-28,EFECTIVO,1,3.0
VTA-0000589,2026-05-28,YAPE,1,3.5
VTA-0000590,2026-05-28,YAPE,1,3.0
VTA-0000591,2026-05-28,YAPE,1,5.0
VTA-0000592,2026-05-28,EFECTIVO,1,6.7
VTA-0000593,2026-05-28,EFECTIVO,1,4.3
VTA-0000594,2026-05-28,YAPE,1,1.6
VTA-0000595,2026-05-28,EFECTIVO,1,2.1
VTA-0000596,2026-05-28,EFECTIVO,1,1.0
VTA-0000597,2026-05-28,YAPE,1,3.0
VTA-0000598,2026-06-01,EFECTIVO,1,3.0
VTA-0000599,2026-06-01,YAPE,1,4.0
VTA-0000600,2026-06-01,YAPE,1,9.2
VTA-0000601,2026-06-01,EFECTIVO,1,18.0
VTA-0000602,2026-06-01,YAPE,1,2.5
VTA-0000603,2026-06-02,EFECTIVO,1,2.0
VTA-0000604,2026-06-02,YAPE,1,1.6
VTA-0000605,2026-06-02,EFECTIVO,1,1.0
VTA-0000606,2026-06-02,YAPE,1,1.5
VTA-0000607,2026-06-02,YAPE,1,0.9
VTA-0000608,2026-06-02,EFECTIVO,1,1.0
VTA-0000609,2026-06-02,EFECTIVO,1,1.0
VTA-0000610,2026-06-02,EFECTIVO,1,6.5
VTA-0000611,2026-06-02,EFECTIVO,1,18.0
VTA-0000612,2026-06-02,EFECTIVO,1,2.7
VTA-0000613,2026-06-02,YAPE,1,4.2
VTA-0000614,2026-06-02,YAPE,1,1.0
VTA-0000615,2026-06-02,YAPE,1,7.0
VTA-0000616,2026-06-02,YAPE,1,9.2
VTA-0000617,2026-06-02,YAPE,1,2.5
VTA-0000618,2026-06-02,EFECTIVO,1,1.0
VTA-0000619,2026-06-02,EFECTIVO,1,6.0
VTA-0000620,2026-06-02,EFECTIVO,1,0.1
VTA-0000621,2026-06-07,EFECTIVO,1,0.5
VTA-0000622,2026-06-07,YAPE,1,4.5
VTA-0000623,2026-06-07,YAPE,1,2.0
VTA-0000624,2026-06-07,YAPE,1,1.5
VTA-0000625,2026-06-07,EFECTIVO,1,1.0
VTA-0000626,2026-06-07,EFECTIVO,1,10.5
VTA-0000627,2026-06-07,YAPE,1,1.0
VTA-0000628,2026-06-07,EFECTIVO,1,4.6
VTA-0000629,2026-06-07,EFECTIVO,1,8.7
VTA-0000630,2026-06-07,EFECTIVO,1,2.5
VTA-0000631,2026-06-07,EFECTIVO,1,2.0
VTA-0000632,2026-06-07,YAPE,1,6.0
VTA-0000633,2026-06-07,YAPE,1,5.5
VTA-0000634,2026-06-07,EFECTIVO,1,12.5
VTA-0000635,2026-06-07,EFECTIVO,1,1.0
VTA-0000636,2026-06-07,EFECTIVO,1,3.2
VTA-0000637,2026-06-07,YAPE,1,2.9
VTA-0000638,2026-06-07,YAPE,1,6.5
VTA-0000639,2026-06-07,EFECTIVO,1,7.5
VTA-0000640,2026-06-07,EFECTIVO,1,1.0
VTA-0000641,2026-06-07,EFECTIVO,1,1.0
VTA-0000642,2026-06-07,EFECTIVO,1,1.0
VTA-0000643,2026-06-07,EFECTIVO,1,2.5
VTA-0000644,2026-06-07,YAPE,1,2.5
VTA-0000645,2026-06-07,EFECTIVO,1,4.0
VTA-0000646,2026-06-07,EFECTIVO,1,6.0
VTA-0000647,2026-06-07,YAPE,1,13.0
VTA-0000648,2026-06-07,EFECTIVO,1,1.5
VTA-0000649,2026-06-07,EFECTIVO,1,1.0
VTA-0000650,2026-06-07,YAPE,1,4.0
VTA-0000651,2026-06-07,EFECTIVO,1,1.0
VTA-0000652,2026-06-07,EFECTIVO,1,3.0
VTA-0000653,2026-06-07,EFECTIVO,1,6.5
VTA-0000654,2026-06-07,EFECTIVO,1,6.5
VTA-0000655,2026-06-07,EFECTIVO,1,1.0
VTA-0000656,2026-06-07,EFECTIVO,1,0.6
VTA-0000657,2026-06-07,YAPE,1,4.0
VTA-0000658,2026-06-07,EFECTIVO,1,2.0
VTA-0000659,2026-06-07,EFECTIVO,1,9.5
VTA-0000660,2026-06-07,YAPE,1,3.0
VTA-0000661,2026-06-07,EFECTIVO,1,3.9
VTA-0000662,2026-06-07,EFECTIVO,1,2.0
VTA-0000663,2026-06-07,YAPE,1,2.0
VTA-0000664,2026-06-07,EFECTIVO,1,1.5
VTA-0000665,2026-06-07,EFECTIVO,1,1.5
VTA-0000666,2026-06-07,EFECTIVO,1,2.0
VTA-0000667,2026-06-07,EFECTIVO,1,1.0
VTA-0000668,2026-06-07,YAPE,1,1.5
VTA-0000669,2026-06-07,EFECTIVO,1,1.9
VTA-0000670,2026-06-07,YAPE,1,1.0
VTA-0000671,2026-06-07,EFECTIVO,1,1.5
VTA-0000672,2026-06-07,EFECTIVO,1,0.7
VTA-0000673,2026-06-07,EFECTIVO,1,0.5
VTA-0000674,2026-06-07,EFECTIVO,1,1.5
VTA-0000675,2026-06-07,YAPE,1,18.4
VTA-0000676,2026-06-07,YAPE,1,25.0
VTA-0000677,2026-06-07,YAPE,1,8.0
VTA-0000678,2026-06-07,YAPE,1,18.3
VTA-0000679,2026-06-07,YAPE,1,21.3
VTA-0000680,2026-06-12,EFECTIVO,1,3.0
VTA-0000681,2026-06-12,EFECTIVO,1,3.0
VTA-0000682,2026-06-12,YAPE,1,4.5
VTA-0000683,2026-06-12,EFECTIVO,1,6.8
VTA-0000684,2026-06-12,EFECTIVO,1,0.2
VTA-0000685,2026-06-12,EFECTIVO,1,6.4
VTA-0000686,2026-06-12,EFECTIVO,1,1.5
VTA-0000687,2026-06-12,EFECTIVO,1,2.7
VTA-0000688,2026-06-12,YAPE,1,0.7
VTA-0000689,2026-06-12,EFECTIVO,1,3.0
VTA-0000690,2026-06-12,YAPE,1,3.0
VTA-0000691,2026-06-12,YAPE,1,3.0
VTA-0000692,2026-06-12,EFECTIVO,1,8.7
VTA-0000693,2026-06-12,EFECTIVO,1,4.0
VTA-0000694,2026-06-12,EFECTIVO,1,1.0
VTA-0000695,2026-06-12,EFECTIVO,1,4.5
VTA-0000696,2026-06-12,EFECTIVO,1,4.3
VTA-0000697,2026-06-12,EFECTIVO,1,8.0
VTA-0000698,2026-06-12,YAPE,1,2.5
VTA-0000699,2026-06-12,EFECTIVO,1,6.6
VTA-0000700,2026-06-12,EFECTIVO,1,3.0
VTA-0000701,2026-06-12,YAPE,1,7.0
VTA-0000702,2026-06-13,EFECTIVO,1,3.0
VTA-0000703,2026-06-13,YAPE,1,1.5
VTA-0000704,2026-06-13,YAPE,1,2.0
VTA-0000705,2026-06-13,EFECTIVO,1,4.5
VTA-0000706,2026-06-13,EFECTIVO,1,5.5
VTA-0000707,2026-06-14,YAPE,1,6.8
VTA-0000708,2026-06-14,EFECTIVO,1,4.5
VTA-0000709,2026-06-14,YAPE,1,4.3
VTA-0000710,2026-06-14,EFECTIVO,1,2.6
VTA-0000711,2026-06-14,EFECTIVO,1,7.5
VTA-0000712,2026-06-14,EFECTIVO,1,17.5
VTA-0000713,2026-06-14,EFECTIVO,1,0.5
VTA-0000714,2026-06-14,EFECTIVO,1,1.0
VTA-0000715,2026-06-14,YAPE,1,1.0
VTA-0000716,2026-06-14,YAPE,1,0.5
VTA-0000717,2026-06-14,EFECTIVO,1,4.0
VTA-0000718,2026-06-14,EFECTIVO,1,3.0
VTA-0000719,2026-06-14,EFECTIVO,1,0.2
VTA-0000720,2026-06-14,EFECTIVO,1,3.5
VTA-0000721,2026-06-14,EFECTIVO,1,3.0
VTA-0000722,2026-06-14,EFECTIVO,1,2.0
VTA-0000723,2026-06-14,EFECTIVO,1,0.3
VTA-0000724,2026-06-14,EFECTIVO,1,1.5
VTA-0000725,2026-06-14,EFECTIVO,1,7.0
VTA-0000726,2026-06-14,EFECTIVO,1,2.0
VTA-0000727,2026-06-14,YAPE,1,15.0
VTA-0000728,2026-06-14,YAPE,1,4.0
VTA-0000729,2026-06-14,EFECTIVO,1,0.5
VTA-0000730,2026-06-14,EFECTIVO,1,2.0
VTA-0000731,2026-06-14,YAPE,1,4.0
VTA-0000732,2026-06-14,EFECTIVO,1,1.3
VTA-0000733,2026-06-14,EFECTIVO,1,4.0
VTA-0000734,2026-06-14,EFECTIVO,1,15.0
VTA-0000735,2026-06-14,YAPE,1,3.0
VTA-0000736,2026-06-14,YAPE,1,3.0
VTA-0000737,2026-06-14,YAPE,1,3.0
VTA-0000738,2026-06-14,YAPE,1,3.0
VTA-0000739,2026-06-14,EFECTIVO,1,2.0
VTA-0000740,2026-06-14,YAPE,1,16.8
VTA-0000741,2026-06-15,EFECTIVO,1,1.6
VTA-0000742,2026-06-15,EFECTIVO,1,0.6
VTA-0000743,2026-06-15,YAPE,1,3.0
VTA-0000744,2026-06-15,YAPE,1,6.5
VTA-0000745,2026-06-15,EFECTIVO,1,7.0
VTA-0000746,2026-06-15,EFECTIVO,1,0.8
VTA-0000747,2026-06-15,EFECTIVO,1,3.0
VTA-0000748,2026-06-15,EFECTIVO,1,5.6
VTA-0000749,2026-06-15,EFECTIVO,1,1.5
VTA-0000750,2026-06-15,EFECTIVO,1,2.0
VTA-0000751,2026-06-15,EFECTIVO,1,4.5
VTA-0000752,2026-06-16,YAPE,1,3.0
VTA-0000753,2026-06-16,EFECTIVO,1,3.0
VTA-0000754,2026-06-16,EFECTIVO,1,3.0
VTA-0000755,2026-06-16,YAPE,1,1.0
VTA-0000756,2026-06-16,YAPE,1,4.0
VTA-0000757,2026-06-17,YAPE,1,8.5
VTA-0000758,2026-06-17,YAPE,1,3.5
VTA-0000759,2026-06-17,EFECTIVO,1,1.5
VTA-0000760,2026-06-17,EFECTIVO,1,4.9
VTA-0000761,2026-06-17,EFECTIVO,1,2.4
VTA-0000762,2026-06-17,EFECTIVO,1,2.8
VTA-0000763,2026-06-17,EFECTIVO,1,1.6
VTA-0000764,2026-06-17,EFECTIVO,1,6.0
VTA-0000765,2026-06-17,YAPE,1,10.0
VTA-0000766,2026-06-17,EFECTIVO,1,3.9
VTA-0000767,2026-06-17,EFECTIVO,1,2.2
VTA-0000768,2026-06-17,EFECTIVO,1,2.0
VTA-0000769,2026-06-17,EFECTIVO,1,1.0
VTA-0000770,2026-06-17,EFECTIVO,1,0.5
VTA-0000771,2026-06-17,YAPE,1,2.4
VTA-0000772,2026-06-17,EFECTIVO,1,6.0
VTA-0000773,2026-06-17,EFECTIVO,1,0.6
VTA-0000774,2026-06-18,EFECTIVO,1,5.0
VTA-0000775,2026-06-18,YAPE,1,1.2
VTA-0000776,2026-06-18,EFECTIVO,1,1.0
VTA-0000777,2026-06-18,EFECTIVO,1,0.8
VTA-0000778,2026-06-18,EFECTIVO,1,1.2
VTA-0000779,2026-06-18,YAPE,1,2.4
VTA-0000780,2026-06-18,EFECTIVO,1,5.0
VTA-0000781,2026-06-18,EFECTIVO,1,5.6
VTA-0000782,2026-06-18,EFECTIVO,1,4.0
VTA-0000783,2026-06-18,EFECTIVO,1,0.5
VTA-0000784,2026-06-18,EFECTIVO,1,1.2
VTA-0000785,2026-06-18,YAPE,1,8.5
VTA-0000786,2026-06-18,EFECTIVO,1,0.1
VTA-0000787,2026-06-18,EFECTIVO,1,1.5
VTA-0000788,2026-06-18,EFECTIVO,1,8.0
VTA-0000789,2026-06-19,YAPE,1,3.2
VTA-0000790,2026-06-19,YAPE,1,0.5
VTA-0000791,2026-06-19,EFECTIVO,1,1.4
VTA-0000792,2026-06-19,YAPE,1,0.5
VTA-0000793,2026-06-19,EFECTIVO,1,0.7
VTA-0000794,2026-06-19,EFECTIVO,1,0.2
VTA-0000795,2026-06-19,EFECTIVO,1,4.0
VTA-0000796,2026-06-20,EFECTIVO,1,2.7
VTA-0000797,2026-06-20,EFECTIVO,1,1.0
VTA-0000798,2026-06-20,EFECTIVO,1,0.2
VTA-0000799,2026-06-20,YAPE,1,4.0
VTA-0000800,2026-06-20,YAPE,1,5.5
VTA-0000801,2026-06-20,YAPE,1,24.6
VTA-0000802,2026-06-21,EFECTIVO,1,6.0
VTA-0000803,2026-06-21,EFECTIVO,1,3.0
VTA-0000804,2026-06-21,EFECTIVO,1,2.0
VTA-0000805,2026-06-21,YAPE,1,2.0
VTA-0000806,2026-06-21,EFECTIVO,1,10.0
VTA-0000807,2026-06-21,YAPE,1,1.6
VTA-0000808,2026-06-21,EFECTIVO,1,7.3
VTA-0000809,2026-06-21,YAPE,1,4.0
VTA-0000810,2026-06-21,YAPE,1,1.5
VTA-0000811,2026-06-21,EFECTIVO,1,4.0
VTA-0000812,2026-06-21,EFECTIVO,1,8.9
VTA-0000813,2026-06-21,YAPE,1,5.0
VTA-0000814,2026-06-23,YAPE,1,5.5
VTA-0000815,2026-06-23,EFECTIVO,1,5.0
VTA-0000816,2026-06-23,EFECTIVO,1,5.0
VTA-0000817,2026-06-23,YAPE,1,5.0
VTA-0000818,2026-06-23,EFECTIVO,1,5.2
VTA-0000819,2026-06-23,EFECTIVO,1,4.6
VTA-0000820,2026-06-23,YAPE,1,7.0
VTA-0000821,2026-06-23,EFECTIVO,1,1.5
VTA-0000822,2026-06-23,EFECTIVO,1,1.0
VTA-0000823,2026-06-24,EFECTIVO,1,8.0
VTA-0000824,2026-06-24,YAPE,1,6.5
VTA-0000825,2026-06-24,EFECTIVO,1,0.8
VTA-0000826,2026-06-24,YAPE,1,3.0
VTA-0000827,2026-06-24,EFECTIVO,1,1.0
VTA-0000828,2026-06-24,EFECTIVO,1,2.7
VTA-0000829,2026-06-24,YAPE,1,1.0
VTA-0000830,2026-06-25,EFECTIVO,1,3.0
VTA-0000831,2026-06-25,YAPE,1,8.0
VTA-0000832,2026-06-25,YAPE,1,2.5
VTA-0000833,2026-06-25,EFECTIVO,1,3.0
VTA-0000834,2026-06-25,EFECTIVO,1,2.7
VTA-0000835,2026-06-27,EFECTIVO,1,3.0
VTA-0000836,2026-06-27,EFECTIVO,1,8.0
VTA-0000837,2026-06-27,EFECTIVO,1,3.0
VTA-0000838,2026-06-27,EFECTIVO,1,2.5
VTA-0000839,2026-06-27,EFECTIVO,1,3.0
VTA-0000840,2026-06-27,EFECTIVO,1,3.0
VTA-0000841,2026-06-27,YAPE,1,3.0
VTA-0000842,2026-06-27,YAPE,1,3.0
VTA-0000843,2026-06-27,YAPE,1,5.0
VTA-0000844,2026-06-27,YAPE,1,6.0
VTA-0000845,2026-06-27,EFECTIVO,1,3.0
VTA-0000846,2026-06-27,YAPE,1,3.0
VTA-0000847,2026-06-27,YAPE,1,6.0
VTA-0000848,2026-06-27,YAPE,1,3.0
VTA-0000849,2026-06-27,EFECTIVO,1,3.0
VTA-0000850,2026-06-28,EFECTIVO,1,14.4
VTA-0000851,2026-06-28,EFECTIVO,1,1.0
VTA-0000852,2026-06-30,YAPE,1,3.5
VTA-0000853,2026-06-30,EFECTIVO,1,3.2
VTA-0000854,2026-06-30,EFECTIVO,1,0.6
VTA-0000855,2026-07-01,EFECTIVO,1,1.5
VTA-0000856,2026-07-01,EFECTIVO,1,4.0
VTA-0000857,2026-07-01,EFECTIVO,1,2.0
VTA-0000858,2026-07-01,EFECTIVO,1,1.0
VTA-0000859,2026-07-01,EFECTIVO,1,1.0
VTA-0000860,2026-07-01,EFECTIVO,1,2.0
VTA-0000861,2026-07-01,YAPE,1,4.0
VTA-0000862,2026-07-01,EFECTIVO,1,0.5
VTA-0000863,2026-07-01,YAPE,1,0.5
VTA-0000864,2026-07-01,EFECTIVO,1,0.5
VTA-0000865,2026-07-01,EFECTIVO,1,0.5
VTA-0000866,2026-07-01,EFECTIVO,1,1.0
VTA-0000867,2026-07-01,YAPE,1,0.5
VTA-0000868,2026-07-01,EFECTIVO,1,1.0
VTA-0000869,2026-07-01,EFECTIVO,1,0.5
VTA-0000870,2026-07-01,EFECTIVO,1,2.0
VTA-0000871,2026-07-01,EFECTIVO,1,1.9
VTA-0000872,2026-07-01,EFECTIVO,1,3.1
VTA-0000873,2026-07-01,EFECTIVO,1,0.5
VTA-0000874,2026-07-01,YAPE,1,5.5
VTA-0000875,2026-07-01,YAPE,1,0.5
VTA-0000876,2026-07-02,EFECTIVO,1,0.5
VTA-0000877,2026-07-02,YAPE,1,8.0
VTA-0000878,2026-07-02,EFECTIVO,1,0.5
VTA-0000879,2026-07-02,YAPE,1,8.0
VTA-0000880,2026-07-02,YAPE,1,0.5
VTA-0000881,2026-07-02,EFECTIVO,1,3.0
VTA-0000882,2026-07-02,EFECTIVO,1,2.0
VTA-0000883,2026-07-02,EFECTIVO,1,3.0
VTA-0000884,2026-07-03,EFECTIVO,1,1.0
VTA-0000885,2026-07-03,EFECTIVO,1,1.0
VTA-0000886,2026-07-03,EFECTIVO,1,1.0
VTA-0000887,2026-07-03,EFECTIVO,1,1.0
VTA-0000888,2026-07-03,EFECTIVO,1,0.4
VTA-0000889,2026-07-03,EFECTIVO,1,1.0
VTA-0000890,2026-07-03,YAPE,1,1.0
VTA-0000891,2026-07-03,YAPE,1,12.5
VTA-0000892,2026-07-03,EFECTIVO,1,2.9
VTA-0000893,2026-07-03,EFECTIVO,1,2.0
VTA-0000894,2026-07-03,YAPE,1,1.0
VTA-0000895,2026-07-03,EFECTIVO,1,3.2
VTA-0000896,2026-07-03,EFECTIVO,1,1.0
VTA-0000897,2026-07-03,EFECTIVO,1,0.5
VTA-0000898,2026-07-03,YAPE,1,2.4
VTA-0000899,2026-07-07,EFECTIVO,1,0.5
VTA-0000900,2026-07-07,EFECTIVO,1,2.5
VTA-0000901,2026-07-07,EFECTIVO,1,0.5
VTA-0000902,2026-07-07,YAPE,1,3.0
VTA-0000903,2026-07-07,YAPE,1,2.5
VTA-0000904,2026-07-07,EFECTIVO,1,1.0
VTA-0000905,2026-07-07,EFECTIVO,1,5.0
VTA-0000906,2026-07-07,EFECTIVO,1,3.5
VTA-0000907,2026-07-07,EFECTIVO,1,2.9
VTA-0000908,2026-07-07,EFECTIVO,1,4.8
VTA-0000909,2026-07-07,EFECTIVO,1,1.0
VTA-0000910,2026-07-07,YAPE,1,16.0
VTA-0000911,2026-08-07,EFECTIVO,1,1.5
VTA-0000912,2026-08-07,EFECTIVO,1,0.5
VTA-0000913,2026-08-07,EFECTIVO,1,1.5
VTA-0000914,2026-08-07,EFECTIVO,1,2.0
VTA-0000915,2026-08-07,EFECTIVO,1,0.4
VTA-0000916,2026-08-07,EFECTIVO,1,2.0
VTA-0000917,2026-08-07,EFECTIVO,1,2.5
VTA-0000918,2026-08-07,EFECTIVO,1,3.2
VTA-0000919,2026-08-07,EFECTIVO,1,4.8
VTA-0000920,2026-08-07,YAPE,1,1.0
VTA-0000921,2026-09-07,EFECTIVO,1,2.0
VTA-0000922,2026-09-07,EFECTIVO,1,3.0
VTA-0000923,2026-09-07,EFECTIVO,1,3.0
VTA-0000924,2026-09-07,EFECTIVO,1,0.4
VTA-0000925,2026-09-07,EFECTIVO,1,0.5
VTA-0000926,2026-09-07,EFECTIVO,1,8.0
VTA-0000927,2026-09-07,YAPE,1,2.5
VTA-0000928,2026-09-07,EFECTIVO,1,4.4
VTA-0000929,2026-09-07,EFECTIVO,1,2.7
VTA-0000930,2026-09-07,EFECTIVO,1,4.8
VTA-0000931,2026-09-07,YAPE,1,8.0
VTA-0000932,2026-10-07,EFECTIVO,1,3.5
VTA-0000933,2026-10-07,EFECTIVO,1,1.0
VTA-0000934,2026-10-07,EFECTIVO,1,0.2
VTA-0000935,2026-10-07,EFECTIVO,1,4.0
VTA-0000936,2026-10-07,EFECTIVO,1,3.8
VTA-0000937,2026-10-07,EFECTIVO,1,21.8
VTA-0000938,2026-10-07,EFECTIVO,1,1.8
VTA-0000939,2026-12-07,EFECTIVO,1,19.2
